manifest,manifest_index,run_name,metrics_path,status,num_activity_rows,num_real,num_synthetic,missing_metrics,MDD,ACD,SD,KD,ED,DTW,SHR,error
gemma_sdforger_similarity_recompute_manifest.txt,66,gemma_2act_hand_stats_ica12_win128_ep10,outputs/evaluation/similarity/gemma_2act_hand_stats_ica12_win128_ep10/similarity_metrics.csv,ok,2,21.0,21.0,,0.2129107244447032,0.9193219169408406,0.5802324917686744,1.2578480880366492,73.43217435316606,2190.741771679575,10.117407822457782,
gemma_sdforger_similarity_recompute_manifest.txt,67,gemma_2act_hand_stats_ica12_win128_ep10_stats_p25,outputs/evaluation/similarity/gemma_2act_hand_stats_ica12_win128_ep10_stats_p25/similarity_metrics.csv,ok,2,6.0,6.0,,0.3771927585056665,0.8855724935964373,0.3908266503069856,0.4428917177268047,77.18714396158855,2278.392217516899,16.418746838599922,
gemma_sdforger_similarity_recompute_manifest.txt,68,gemma_2act_hand_stats_ica12_win128_ep10_stats_p50,outputs/evaluation/similarity/gemma_2act_hand_stats_ica12_win128_ep10_stats_p50/similarity_metrics.csv,ok,2,11.0,11.0,,0.2811708812096786,0.8766828547583746,0.3374893207078346,0.7147959575302557,77.4530658086141,2275.0191213746866,22.59758278589942,
gemma_sdforger_similarity_recompute_manifest.txt,69,gemma_2act_hand_stats_ica12_win128_ep10_stats_p75,outputs/evaluation/similarity/gemma_2act_hand_stats_ica12_win128_ep10_stats_p75/similarity_metrics.csv,ok,2,17.0,17.0,,0.2247555094962712,0.8400204237856939,0.4294756986957619,0.6497941965134324,76.97579187817044,2316.3143809686103,16.274470446170387,
gemma_sdforger_similarity_recompute_manifest.txt,70,gemma_2act_hand_stats_ica12_win128_ep5,outputs/evaluation/similarity/gemma_2act_hand_stats_ica12_win128_ep5/similarity_metrics.csv,ok,2,256.0,256.0,,0.0575867309766211,0.6489006917929121,0.8584353737773132,1.425797153979682,75.6331212669611,2304.6138682658784,7.730989323330466,
gemma_sdforger_similarity_recompute_manifest.txt,71,gemma_2act_hand_stats_ica12_win128_ep5_stats_p25,outputs/evaluation/similarity/gemma_2act_hand_stats_ica12_win128_ep5_stats_p25/similarity_metrics.csv,ok,2,77.0,77.0,,0.1244876562441704,0.6678958764649954,0.3787312547790792,0.6189082661210794,79.63214381707681,2373.349486722293,9.002206671105384,
gemma_sdforger_similarity_recompute_manifest.txt,72,gemma_2act_hand_stats_ica12_win128_ep5_stats_p50,outputs/evaluation/similarity/gemma_2act_hand_stats_ica12_win128_ep5_stats_p50/similarity_metrics.csv,ok,2,154.0,154.0,,0.0828501098636894,0.6863805509674641,0.565681714588728,0.7795899679225564,76.03909399960492,2294.955148980364,8.156802538604435,
gemma_sdforger_similarity_recompute_manifest.txt,73,gemma_2act_hand_stats_ica12_win128_ep5_stats_p75,outputs/evaluation/similarity/gemma_2act_hand_stats_ica12_win128_ep5_stats_p75/similarity_metrics.csv,ok,2,231.0,231.0,,0.0622154467496655,0.7028210984453249,0.6543133324744153,2.0026003471448006,75.77403530086482,2288.065241300899,7.885982099999743,
gemma_sdforger_similarity_recompute_manifest.txt,74,gemma_2act_hand_stats_ica18_ep10,outputs/evaluation/similarity/gemma_2act_hand_stats_ica18_ep10/similarity_metrics.csv,ok,2,234.0,234.0,,0.0659431419458959,0.8003105684972808,0.603581178719593,2.1177302050822453,101.4567457139492,4151.326788302906,39.021775801710426,
gemma_sdforger_similarity_recompute_manifest.txt,75,gemma_2act_hand_stats_ica18_ep20,outputs/evaluation/similarity/gemma_2act_hand_stats_ica18_ep20/similarity_metrics.csv,ok,2,213.0,213.0,,0.070421885938458,0.803181850378764,0.5768398661915047,2.151481926618297,102.34904717943247,4210.283025166393,27.99506935477133,
gemma_sdforger_similarity_recompute_manifest.txt,76,gemma_2act_hand_stats_ica18_ep5,outputs/evaluation/similarity/gemma_2act_hand_stats_ica18_ep5/similarity_metrics.csv,ok,2,184.0,184.0,,0.0820592952487574,0.865230697593304,0.5717929235764467,2.157561282658901,96.86345656216145,4076.0036720162857,16.008021701258485,
gemma_sdforger_similarity_recompute_manifest.txt,77,gemma_2act_hand_stats_ica24_ep10,outputs/evaluation/similarity/gemma_2act_hand_stats_ica24_ep10/similarity_metrics.csv,read_error,0,,,"MDD,ACD,SD,KD,ED,DTW,SHR",,,,,,,,No columns to parse from file
gemma_sdforger_similarity_recompute_manifest.txt,78,gemma_2act_hand_stats_ica24_ep20,outputs/evaluation/similarity/gemma_2act_hand_stats_ica24_ep20/similarity_metrics.csv,read_error,0,,,"MDD,ACD,SD,KD,ED,DTW,SHR",,,,,,,,No columns to parse from file
gemma_sdforger_similarity_recompute_manifest.txt,79,gemma_2act_hand_stats_ica24_ep5,outputs/evaluation/similarity/gemma_2act_hand_stats_ica24_ep5/similarity_metrics.csv,read_error,0,,,"MDD,ACD,SD,KD,ED,DTW,SHR",,,,,,,,No columns to parse from file
