generated_index,candidate_id,prompt_window_id,real_index,activity_name,chest_gyro_x_mean_zerr,chest_gyro_x_std_relerr,chest_gyro_x_range_zerr,chest_gyro_x_stats_score,chest_gyro_y_mean_zerr,chest_gyro_y_std_relerr,chest_gyro_y_range_zerr,chest_gyro_y_stats_score,chest_gyro_z_mean_zerr,chest_gyro_z_std_relerr,chest_gyro_z_range_zerr,chest_gyro_z_stats_score,mean_zerr_avg,std_relerr_avg,range_zerr_avg,stats_score,max_channel_stats_score
230,235,5847,235,running,0.04132884874415117,0.639152271897714,2.547639160298741,0.7817202803164943,0.1643496049166568,0.2013000346746546,0.8250328764898616,0.3112664311344969,0.12168089977842492,0.11153251592563422,0.5328829119729043,0.19986194867620452,0.10911978447974428,0.3173282741660009,1.301851649587169,0.43094955337573193,0.7817202803164943
255,260,5872,260,running,0.07297743424292534,0.34723684864659465,1.8483691150438106,0.5377595361645702,0.21984728649037527,0.14084962992003133,0.5372460532259163,0.2517279772093459,0.004182967426092833,0.6512279714513945,1.2583397184842386,0.5138323192478427,0.09900256271979781,0.3797714833393402,1.2146516289179885,0.43443994420725296,0.5377595361645702
220,225,5837,225,running,0.020519676629663388,0.4329874629204897,2.0251009586679323,0.5864230475536477,0.1908318282264035,0.06184733277413907,0.7252164777459167,0.24611495994940039,0.261776240170002,0.41768070062001544,1.0136275207996368,0.4745082804759344,0.15770924834202296,0.3041718321048814,1.254648319071162,0.4356820959929941,0.5864230475536477
286,292,5904,292,running,0.04339249368406769,0.6288396163373932,2.033612445888356,0.6756153331862556,0.21433968380705953,0.10266668829199384,0.4937227967667255,0.22554710819296647,0.08234556286635986,0.31937183850627404,1.2551572267399278,0.4117184058970391,0.11335924678582902,0.3502927143785537,1.2608308231316698,0.43762694909208705,0.6756153331862556
240,245,5857,245,running,0.024589266722524178,0.5747215987058207,2.6340171000599994,0.7665277661833378,0.1837876790631426,0.17533668114321066,0.4358062034105733,0.23081098476465597,0.006717426015796689,0.33855679720587617,0.9573656108223783,0.32958281145314483,0.07169812393382116,0.3628716923516359,1.342396304764317,0.4423071874670462,0.7665277661833378
275,280,5892,280,running,0.02611740505454516,0.4839130703246955,2.320600211921364,0.6681322325359691,0.015228329038017253,0.13900479506910512,0.8210984990837871,0.22591294945960638,0.13367758807003127,0.43092770828223376,1.0612310508023137,0.43808832870136877,0.05834110738753123,0.35128185789201144,1.4009765872691549,0.44404450356564806,0.6681322325359691
210,215,5827,215,running,0.023381887170612754,0.03712483879386819,2.114144295108582,0.4470315494075088,0.19325260820500617,0.5311989856125722,1.5959106426143168,0.6089627660498947,0.08294464202384666,0.30001073393874494,0.6220095799857839,0.2775840663821934,0.09985971246648855,0.28944485278172843,1.4440215059028942,0.4445261272798657,0.6089627660498947
31,31,5452,31,walking,0.1292691669354202,0.3021057379161214,0.4754417060960269,0.267638303159822,0.22230934436758495,0.2602854558753308,0.48663302523867075,0.29036452514490046,0.09831128596879875,0.007423089568022705,0.1061653741605722,0.06352682504684302,0.14996326575726796,0.18993809445315832,0.3560800351650899,0.20717655111718852,0.29036452514490046
71,72,5493,72,walking,0.10971284358232627,0.40562380840575774,0.739706056569916,0.3540758721092168,0.017079032513788873,0.1291117705521539,0.5500571866020515,0.1684877585467874,0.11216112393408251,0.07099688970125638,0.3509234847166599,0.14344790239746755,0.07965100001006588,0.2019108228863893,0.5468955759628757,0.22200384435115722,0.3540758721092168
26,26,5447,26,walking,0.09991568326950073,0.21223715444405877,0.12770387033621475,0.15040190915266677,0.27396313650439486,0.08289353454153141,0.4514179992354679,0.2330262682654641,0.3869947060790079,0.058907333901311004,0.7069700647132795,0.31975482893478346,0.25362450861763447,0.11801267429563374,0.42869731142832074,0.23439433545097144,0.31975482893478346
89,90,5511,90,walking,0.13782771233438462,0.022898656770217487,1.1259642366535405,0.28948339497254894,0.0150244286646544,0.6547919499992144,0.4030369933288878,0.34853395013132504,0.08797579368023335,0.11677359314095033,0.3565700371517663,0.1532137621588267,0.08027597822642413,0.26482139997012744,0.6285237557113982,0.2637437024209003,0.34853395013132504
18,18,5439,18,walking,0.0014848006582351457,0.27830690351025805,0.17786507131496151,0.1474896959303896,0.012598325204158186,0.556957459104234,0.6672889149707297,0.36128009671750283,0.18347780415397918,0.2674682333083923,0.6837733063155305,0.3171330762480547,0.06585364333879083,0.3675775319742948,0.509642430867074,0.27530095629864904,0.36128009671750283
69,70,5491,70,walking,0.0835657402214755,0.04912710189819336,0.48087817502309044,0.14925277185248564,0.37375951326021584,0.026117673484228,0.24438969806958274,0.2088288143116941,0.214493171065098,0.6080022068832452,0.811591818981373,0.4913165149756119,0.22393947484892976,0.22774899408855553,0.5122865640246821,0.28313270037993055,0.4913165149756119
160,164,5585,164,walking,0.08729285444363509,0.11607138001092587,0.7784385720495343,0.23703340819173124,0.39105837591763204,0.5562966979783158,0.40628827029261094,0.4601996836169014,0.18518792810630166,0.0888719083462839,0.23709150247795635,0.1570422350766255,0.2211797194891896,0.2537466621118419,0.4739394482733672,0.28475844229508607,0.4601996836169014
34,34,5455,34,walking,0.09971464127868752,0.16516267074831542,1.6379074932504518,0.4335324234608916,0.04270774770167566,0.32050248307566487,0.89426763326891,0.32413761896471827,0.10562020545013441,0.045275915891696245,0.37527952324121433,0.13541435318497513,0.08268086481016586,0.17698035657189218,0.969151549920192,0.29769479853686165,0.4335324234608916
109,110,5531,110,walking,0.09750801876346411,0.17888314868207492,0.4031541160841429,0.1911872901950442,0.2569672494585758,0.31669709391326406,0.5627126276689787,0.34200826288253167,0.10159169345992418,0.3556307139250198,0.9833339375440577,0.37955575046278917,0.1520223205606547,0.2837369855067862,0.6497335604323932,0.304250434513455,0.37955575046278917
12,12,5433,12,walking,0.026673430952282456,0.45276958634191594,1.4001288876334073,0.4718029844443608,0.11014581492627001,0.21578503995535364,1.053002122415596,0.3409727664357687,0.043385299783328495,0.053700011352012834,0.3741024280416555,0.11365461006246763,0.060068181887293653,0.24075154588309414,0.9424111460302197,0.3088101203141991,0.4718029844443608
172,176,5597,176,walking,0.12190875925891027,0.22641814111475142,0.5610258317865009,0.2515359265067649,0.5142966422481813,0.5714737600174502,0.980922468330549,0.6304926545723624,0.06027848492934094,0.08465513519484633,0.04370079302864939,0.0667136066554048,0.23216129547881084,0.29418234544234934,0.5285496977152332,0.31624739591151074,0.6304926545723624
79,80,5501,80,walking,0.07372490328455729,0.2331748056033301,0.8065859788940067,0.2840770793339563,0.05459976837199221,0.821759140192394,0.42347278133515387,0.43523811969278525,0.19277107982051295,0.07938376878271043,0.6318215865962553,0.23522625676054043,0.10703191715902081,0.37810590485947815,0.6206267822751387,0.3181804852624273,0.43523811969278525
178,182,5603,182,walking,0.07360326708294451,0.023506534285843393,0.6899838214740157,0.1768406848423183,0.0998058415852584,0.17690928957679056,0.3804929031954183,0.18678463310390325,0.01040336415171622,0.8696842449051991,1.2086141313825332,0.5937578698992728,0.06127082427330638,0.356700022922611,0.7596969520173223,0.3191277292818315,0.5937578698992728
